miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-29b-2	hg38:chr1:207802492-207802514:-	19	15.555283	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802492-207802515:-	2	1.637398	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802493-207802515:-	1	0.818699	N	mature,MIMAT0004515
hsa-mir-29c	hg38:chr1:207801864-207801887:-	14	11.461787	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801865-207801882:-	1	0.818699	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801865-207801887:-	275	225.142249	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801887:-	676	553.440583	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801888:-	14	11.461787	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801867-207801887:-	164	134.266650	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801867-207801888:-	1	0.818699	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801868-207801887:-	256	209.586966	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801869-207801887:-	8	6.549593	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801870-207801887:-	1	0.818699	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801870-207801888:-	2	1.637398	Y	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801898-207801923:-	2	1.637398	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801899-207801922:-	1	0.818699	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801919:-	1	0.818699	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801921:-	1	0.818699	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801923:-	10	8.186991	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801924:-	2	1.637398	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801925:-	3	2.456097	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801922:-	2	1.637398	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801923:-	40	32.747963	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801924:-	5	4.093495	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801923:-	1	0.818699	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801924:-	4	3.274796	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801925:-	2	1.637398	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801923:-	2	1.637398	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801925:-	15	12.280486	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801925:-	11	9.005690	N	mature,MIMAT0004673
hsa-mir-301a	hg38:chr17:59151147-59151172:-	17	13.917884	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151148-59151171:-	2	1.637398	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151148-59151172:-	6	4.912195	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151149-59151170:-	1	0.818699	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151149-59151172:-	78	63.858529	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151150-59151172:-	59	48.303246	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151151-59151172:-	1	0.818699	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151152-59151172:-	1	0.818699	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151153-59151172:-	2	1.637398	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151186-59151209:-	1	0.818699	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151187-59151208:-	1	0.818699	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151187-59151209:-	56	45.847149	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151188-59151209:-	36	29.473167	N	mature,MIMAT0022696
hsa-mir-301b	hg38:chr22:21652990-21653012:+	3	2.456097	N	mature,MIMAT0032026
hsa-mir-301b	hg38:chr22:21653025-21653047:+	1	0.818699	N	mature,MIMAT0004958
hsa-mir-3065	hg38:chr17:81125886-81125908:+	2	1.637398	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125911:+	1	0.818699	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125926-81125947:+	1	0.818699	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125948:+	13	10.643088	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125949:+	3	2.456097	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125927-81125950:+	1	0.818699	N	mature,MIMAT0015378
hsa-mir-3074	hg38:chr9:95086024-95086046:-	1	0.818699	N	mature,MIMAT0015027
hsa-mir-3074	hg38:chr9:95086062-95086084:-	21	17.192681	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086084:-	5	4.093495	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086085:-	3	2.456097	N	mature,MIMAT0019208
hsa-mir-30a	hg38:chr6:71403552-71403575:-	5	4.093495	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403574:-	1	0.818699	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403575:-	306	250.521921	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403576:-	89	72.864219	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403574:-	8	6.549593	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403575:-	409	334.847927	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403576:-	2805	2296.450939	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403574:-	4	3.274796	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403575:-	408	334.029228	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403576:-	2885	2361.946866	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403575:-	18	14.736584	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403576:-	313	256.252814	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403575:-	18	14.736584	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403576:-	223	182.569896	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403558-71403576:-	13	10.643088	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403559-71403575:-	1	0.818699	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403559-71403576:-	14	11.461787	Y	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403561-71403576:-	2	1.637398	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403592-71403616:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403614:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403615:-	2	1.637398	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403616:-	25	20.467477	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403617:-	1209	989.807196	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403616:-	16	13.099185	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403617:-	3300	2701.706988	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403613:-	3	2.456097	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403614:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403615:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403616:-	43	35.204061	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403617:-	16799	13753.325965	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403618:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403616:-	2	1.637398	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403617:-	409	334.847927	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403597-71403617:-	129	105.612182	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403616:-	1	0.818699	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403617:-	95	77.776413	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403599-71403617:-	3	2.456097	N	mature,MIMAT0000087
hsa-mir-30b	hg38:chr8:134800531-134800554:-	1	0.818699	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800532-134800554:-	4	3.274796	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800533-134800554:-	1	0.818699	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800569-134800592:-	1	0.818699	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800570-134800592:-	311	254.615416	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800571-134800592:-	92	75.320316	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800572-134800592:-	7	5.730894	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800574-134800592:-	1	0.818699	Y	mature,MIMAT0000420
hsa-mir-30c-1	hg38:chr1:40757300-40757320:+	4	3.274796	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757321:+	13	10.643088	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757322:+	34	27.835769	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757323:+	273	223.504851	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757324:+	172	140.816243	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757304-40757323:+	2	1.637398	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71376963-71376986:-	2	1.637398	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376986:-	35	28.654468	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71377002-71377026:-	156	127.717058	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377025:-	1	0.818699	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377026:-	273	223.504851	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377026:-	50	40.934954	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377005-71377026:-	16	13.099185	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377006-71377026:-	5	4.093495	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377007-71377026:-	1	0.818699	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377008-71377026:-	1	0.818699	Y	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377026-71377053:-	1	0.818699	N	precursor
hsa-mir-30d	hg38:chr8:134804878-134804901:-	8	6.549593	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804901:-	2	1.637398	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804901:-	1	0.818699	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804881-134804901:-	1	0.818699	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804912-134804941:-	2	1.637398	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804913-134804932:-	1	0.818699	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804916-134804941:-	1	0.818699	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804940:-	1	0.818699	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804941:-	890	728.642188	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804940:-	1	0.818699	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804941:-	1401	1146.997421	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804940:-	3	2.456097	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804941:-	5596	4581.440092	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804920-134804941:-	146	119.530067	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804921-134804941:-	114	93.331696	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804922-134804941:-	70	57.308936	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804923-134804941:-	2	1.637398	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804924-134804941:-	1	0.818699	N	mature,MIMAT0000245
hsa-mir-30e	hg38:chr1:40754371-40754388:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754389:+	6	4.912195	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754390:+	1488	1218.224242	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754391:+	66	54.034140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754392:+	162	132.629252	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754393:+	1250	1023.373859	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754394:+	3178	2601.825699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754395:+	1343	1099.512874	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754396:+	3	2.456097	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754397:+	2	1.637398	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754401:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754390:+	6	4.912195	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754391:+	14	11.461787	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754392:+	5	4.093495	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754393:+	95	77.776413	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754394:+	712	582.913750	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754395:+	1489	1219.042941	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754396:+	116	94.969094	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754397:+	189	154.734127	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754398:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754394:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754396:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754375-40754395:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754378-40754394:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754378-40754395:+	1	0.818699	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754411-40754433:+	2	1.637398	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754433:+	2	1.637398	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754434:+	19	15.555283	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754435:+	4	3.274796	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754428:+	1	0.818699	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754429:+	2	1.637398	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754430:+	14	11.461787	Y	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754431:+	12	9.824389	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754432:+	207	169.470711	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754433:+	766	627.123501	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754434:+	3481	2849.891522	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754435:+	2793	2286.626550	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754436:+	9	7.368292	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754433:+	6	4.912195	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754434:+	30	24.560973	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754435:+	41	33.566663	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754436:+	2	1.637398	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754434:+	3	2.456097	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754435:+	1	0.818699	N	mature,MIMAT0000693
hsa-mir-31	hg38:chr9:21512120-21512143:-	1	0.818699	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512156-21512179:-	2	1.637398	N	mature,MIMAT0000089
hsa-mir-3117	hg38:chr1:66628485-66628507:+	1	0.818699	N	mature,MIMAT0014979
hsa-mir-3127	hg38:chr2:96798288-96798309:+	7	5.730894	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798310:+	14	11.461787	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798311:+	24	19.648778	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798323-96798344:+	1	0.818699	N	mature,MIMAT0019201
hsa-mir-3127	hg38:chr2:96798324-96798346:+	1	0.818699	N	mature,MIMAT0019201
hsa-mir-3130-1	hg38:chr2:206783278-206783297:-	5	4.093495	N	mature,MIMAT0014995
hsa-mir-3130-2	hg38:chr2:206783246-206783265:+	2	1.637398	N	mature,MIMAT0014995
hsa-mir-3143	hg38:chr6:27147661-27147684:+	1	0.818699	N	unannotated
hsa-mir-3150b	hg38:chr8:95072922-95072945:-	1	0.818699	N	mature,MIMAT0018194
hsa-mir-3150b	hg38:chr8:95072923-95072942:-	1	0.818699	N	mature,MIMAT0018194
hsa-mir-3150b	hg38:chr8:95072923-95072945:-	3	2.456097	N	mature,MIMAT0018194
hsa-mir-3150b	hg38:chr8:95072924-95072945:-	1	0.818699	N	mature,MIMAT0018194
hsa-mir-3150b	hg38:chr8:95072961-95072983:-	1	0.818699	N	mature,MIMAT0019226
hsa-mir-3156-1	hg38:chr10:45164021-45164041:+	1	0.818699	N	mature,MIMAT0015030
hsa-mir-3156-2	hg38:chr18:14830169-14830192:+	1	0.818699	N	mature,MIMAT0015030
hsa-mir-3156-2	hg38:chr18:14830174-14830194:+	1	0.818699	N	mature,MIMAT0015030
hsa-mir-3156-3	hg38:chr21:13406433-13406453:-	1	0.818699	N	mature,MIMAT0015030
hsa-mir-3157	hg38:chr10:96064321-96064343:-	1	0.818699	N	mature,MIMAT0019210
hsa-mir-3158-1	hg38:chr10:101601466-101601488:+	1	0.818699	N	mature,MIMAT0015032
hsa-mir-3170	hg38:chr13:98208533-98208555:+	3	2.456097	N	mature,MIMAT0015045
hsa-mir-3176	hg38:chr16:543336-543355:+	1	0.818699	N	mature,MIMAT0015053
hsa-mir-3176	hg38:chr16:543336-543359:+	1	0.818699	N	mature,MIMAT0015053
hsa-mir-3176	hg38:chr16:543338-543357:+	1	0.818699	N	mature,MIMAT0015053
hsa-mir-3188	hg38:chr19:18282130-18282156:+	1	0.818699	N	mature,MIMAT0015070
hsa-mir-3194	hg38:chr20:51452912-51452934:-	1	0.818699	N	mature,MIMAT0019218
hsa-mir-32	hg38:chr9:109046232-109046254:-	1	0.818699	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046272-109046294:-	1	0.818699	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046290:-	1	0.818699	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046294:-	3	2.456097	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046274-109046294:-	4	3.274796	N	mature,MIMAT0000090
hsa-mir-3200	hg38:chr22:30731610-30731633:+	9	7.368292	N	mature,MIMAT0015085
hsa-mir-320a	hg38:chr8:22244947-22244969:-	1	0.818699	N	precursor
hsa-mir-320a	hg38:chr8:22244971-22244996:-	1	0.818699	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244995:-	5	4.093495	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244996:-	1	0.818699	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244997:-	4	3.274796	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	6	4.912195	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	14	11.461787	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	57	46.665848	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	4	3.274796	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	19	15.555283	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	165	135.085349	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244993:-	4	3.274796	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	5	4.093495	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	22	18.011380	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	308	252.159319	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	1	0.818699	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244993:-	1	0.818699	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	34	27.835769	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	2	1.637398	N	mature,MIMAT0000510
hsa-mir-320b-1	hg38:chr1:116671787-116671808:+	1	0.818699	N	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671809:+	1	0.818699	N	mature,MIMAT0005792
hsa-mir-320c-2	hg38:chr18:24321716-24321738:+	1	0.818699	N	mature,MIMAT0005793
hsa-mir-320c-2	hg38:chr18:24321717-24321738:+	1	0.818699	N	mature,MIMAT0005793
hsa-mir-320e	hg38:chr19:46709296-46709313:-	1	0.818699	N	mature,MIMAT0015072
hsa-mir-323a	hg38:chr14:101025747-101025769:+	1	0.818699	N	mature,MIMAT0004696
hsa-mir-323a	hg38:chr14:101025781-101025803:+	7	5.730894	N	mature,MIMAT0000755
hsa-mir-323a	hg38:chr14:101025782-101025803:+	6	4.912195	N	mature,MIMAT0000755
hsa-mir-323b	hg38:chr14:101056269-101056289:+	3	2.456097	N	mature,MIMAT0015050
hsa-mir-323b	hg38:chr14:101056269-101056290:+	15	12.280486	N	mature,MIMAT0015050
hsa-mir-324	hg38:chr17:7223308-7223328:-	3	2.456097	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223329:-	2	1.637398	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223330:-	41	33.566663	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223309-7223330:-	3	2.456097	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223311-7223330:-	1	0.818699	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223342-7223365:-	21	17.192681	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223365:-	7	5.730894	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223345-7223365:-	1	0.818699	N	mature,MIMAT0000761
hsa-mir-326	hg38:chr11:75335107-75335128:-	8	6.549593	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335108-75335128:-	28	22.923574	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335109-75335128:-	4	3.274796	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335110-75335128:-	2	1.637398	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335144-75335168:-	2	1.637398	N	unannotated
hsa-mir-326	hg38:chr11:75335168-75335188:-	1	0.818699	N	unannotated
hsa-mir-328	hg38:chr16:67202327-67202348:-	1	0.818699	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202327-67202349:-	49	40.116255	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202328-67202349:-	9	7.368292	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202331-67202349:-	1	0.818699	N	mature,MIMAT0000752
hsa-mir-330	hg38:chr19:45639010-45639031:-	1	0.818699	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639011-45639032:-	1	0.818699	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639047-45639071:-	1	0.818699	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639048-45639071:-	5	4.093495	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639049-45639071:-	1	0.818699	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	33	27.017070	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308443-95308464:+	1	0.818699	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308466:+	1	0.818699	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308467:+	2	1.637398	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308497:+	2	1.637398	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308500:+	28	22.923574	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	28	22.923574	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308502:+	1	0.818699	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308501:+	1	0.818699	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496146:+	2	1.637398	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496147:+	3	2.456097	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	6	4.912195	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	3	2.456097	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496161-130496181:+	1	0.818699	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496182:+	3	2.456097	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496183:+	1	0.818699	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	61	49.940644	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496185:+	1	0.818699	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496181:+	1	0.818699	N	mature,MIMAT0004703
